ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
NVDA,NVIDIA Corporation,Technology,Semiconductors,NASDAQ,217.44,138830287,5250523594752,7.3506,208.8,195.92,1.1757,-2.85,8.35,5.6,4.45,0.0,85.0,2,236.54,164.07,-8.07,0.0,,8,,20260902
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,NASDAQ,335.02,31651052,4097272709120,8.3844,348.91,334.81,-1.6567,-7.91,-2.07,38.4,12.66,0.0,47.0,3,408.61,206.2,-18.01,0.0,,8,,20260902
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,NASDAQ,332.03,21455688,4060705456128,8.0793,347.03,333.71,-1.857,-7.85,-3.05,36.53,11.59,0.0,32.75,4,404.47,206.96,-17.91,0.0,,8,,20260902
AAPL,Apple Inc.,Technology,Consumer Electronics,NASDAQ,325.13,55037230,4745005629440,7.6168,312.76,282.63,1.6239,2.69,10.92,21.17,12.96,0.0,87.5,2,344.57,225.95,-5.64,0.0,,8,,20260902
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,NASDAQ,501.02,37722571,3720346861568,11.6153,435.23,429.38,5.6638,13.19,11.97,-19.71,-0.4,0.0,91.25,2,553.72,349.2,-9.52,0.0,,8,,20260902
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,NASDAQ,254.92,48954106,2749647028224,7.2452,252.41,238.79,0.3465,-1.17,9.56,-8.09,-0.18,0.0,82.5,2,287.2,196.0,-11.24,0.0,,8,,20260902
AVGO,Broadcom Inc.,Technology,Semiconductors,NASDAQ,369.68,25676580,1758782291968,13.1338,384.84,368.72,-1.1541,-23.66,5.66,5.81,-1.61,0.0,43.25,3,495.0,287.17,-25.32,0.0,,8,,20260902
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,NYSE,414.0,13247066,2147200270336,12.053,421.42,369.73,-0.6159,-7.65,5.28,61.9,24.69,0.0,44.5,3,479.0,225.63,-13.57,0.0,,8,,20260902
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,NASDAQ,356.09,41543255,1406394302464,13.7726,358.84,400.2,-0.1999,-16.51,-21.83,-12.75,-16.87,0.0,27.0,4,498.83,297.38,-28.61,0.0,,8,,20260902
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,NASDAQ,578.54,18244552,1473834123264,19.9873,592.34,621.59,-0.6905,-3.65,-24.09,-40.83,-25.68,0.0,36.5,4,790.8,520.26,-26.84,0.0,,8,,20260902
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,NYSE,1160.0,2889287,1033974185984,37.1864,1187.91,1058.3,-0.7506,8.61,2.91,39.94,19.15,0.0,70.75,3,1292.65,712.05,-10.26,0.0,,8,,20260902
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,NASDAQ,105.92,24774419,840342372352,2.5833,111.31,118.06,-2.0855,-6.64,-29.23,-9.27,-15.6,0.0,22.0,4,135.16,96.51,-21.63,0.0,,8,,20260902
MU,"Micron Technology, Inc.",Technology,Semiconductors,NASDAQ,933.44,44984636,1054220746752,57.4168,945.91,595.31,-0.2172,-12.81,133.42,666.19,309.97,0.0,48.25,3,1255.0,114.25,-25.62,0.0,,8,,20260902
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYSE,354.95,8381169,943523233792,5.6251,348.05,315.44,1.2262,17.92,6.79,0.61,7.1,0.0,86.25,2,366.5,279.1,-3.15,0.0,,8,,20260902
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,NASDAQ,459.61,27214974,750301806592,23.7368,502.9,337.72,-1.8238,-12.42,128.13,163.21,107.02,0.0,35.0,3,584.73,149.22,-21.4,0.0,,8,,20260902
XOM,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYSE,164.55,15588784,676615094272,3.4976,150.8,142.38,3.9304,10.19,-2.75,28.74,13.08,0.0,92.5,2,176.41,108.35,-6.72,0.0,,8,,20260902
ASMLF,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,PNK,1659.2,8880,637298671616,55.9742,1756.14,1469.71,-1.7319,-2.69,8.31,103.88,43.79,0.0,55.0,3,1991.64,715.99,-16.69,0.0,,8,,20260902
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,NASDAQ,1665.14,1852725,639580307456,55.3046,1757.14,1466.93,-1.6636,-2.78,10.21,106.3,45.4,0.0,58.75,3,1999.96,716.2,-16.74,0.0,,8,,20260902
V,Visa Inc.,Financial Services,Credit Services,NYSE,372.67,7890115,695792566272,6.5829,359.93,332.19,1.9361,17.11,4.05,-12.62,0.65,0.0,87.5,2,385.57,293.89,-3.35,0.0,,8,,20260902
INTC,Intel Corporation,Technology,Semiconductors,NASDAQ,88.97,115911306,470304784384,5.3978,102.99,73.3,-2.5978,-18.12,93.86,245.98,126.71,0.0,35.0,3,142.35,23.68,-37.5,0.0,,8,,20260902
