ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
KYOCF,Kyocera Corporation,Industrials,Conglomerates,PNK,23.5,2888,30959036416,0.7554,18.74,15.32,6.2989,44.5,65.48,98.4,73.4,0.0,80.0,2,25.56,10.42,-8.06,0.0,,8,,20260618
KYOCY,Kyocera Corporation,Industrials,Conglomerates,PNK,23.06,82637,30155417600,1.0572,18.8,15.61,4.0258,34.02,56.57,70.9,56.66,0.0,90.0,2,24.99,10.58,-7.72,0.0,,8,,20260618
AMADF,"Amadeus IT Group, S.A.",Technology,Information Technology Services,PNK,60.15,8238,25850941440,2.2736,59.99,68.09,0.0692,-6.84,-26.59,-52.53,-32.03,0.0,62.5,3,86.39,53.99,-30.37,0.0,,8,,20260618
WNGRF,George Weston Limited,Consumer Defensive,Grocery Stores,PNK,73.96,10933,27886145536,0.5085,70.89,67.71,6.0413,-7.9,-1.91,-14.56,-8.47,0.0,78.75,2,192.53,60.17,-61.59,0.0,,8,,20260618
RYAOF,Ryanair Holdings plc,Industrials,Airlines,PNK,25.3,187,31491387392,0.063,28.34,31.24,-48.2355,-45.58,-23.14,-34.31,-33.22,0.0,0.0,4,38.0,25.3,-33.42,0.0,,8,,20260618
ES,Eversource Energy,Utilities,Utilities - Regulated Electric,NYSE,69.05,2569276,25968326656,1.5466,68.38,68.03,0.4341,-16.28,-5.04,-12.15,-10.69,0.0,74.5,2,76.41,61.53,-9.63,0.0,,8,,20260618
BRDCY,Bridgestone Corporation,Consumer Cyclical,Auto Parts,PNK,10.88,373322,27199883264,0.2737,10.57,11.13,1.1274,-6.7,-17.46,-16.67,-14.45,0.0,73.25,3,12.55,9.79,-13.31,0.0,,8,,20260618
MDB,"MongoDB, Inc.",Technology,Software - Infrastructure,NASDAQ,334.69,1997523,26919761920,23.5055,300.5,332.46,1.4544,12.31,-29.01,40.93,9.29,0.0,86.25,3,444.72,196.0,-24.74,0.0,,8,,20260618
XYL,Xylem Inc.,Industrials,Specialty Industrial Machinery,NYSE,110.29,2153853,26215215104,2.5262,114.7,131.21,-1.7458,-19.77,-29.11,-36.79,-29.85,0.0,24.5,4,154.27,105.29,-28.51,0.0,,8,,20260618
VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,NYSE,154.85,3013333,25154344960,7.7994,164.38,218.71,-1.2217,-28.19,-39.11,-69.94,-48.71,0.0,10.0,4,310.5,148.05,-50.13,0.0,,8,,20260618
SMCAY,SMC Corporation,Industrials,Specialty Industrial Machinery,PNK,22.46,312060,28329003008,0.8581,22.29,19.5,0.1959,-3.98,18.73,-1.01,5.15,0.0,88.75,2,27.77,14.31,-19.12,0.0,,8,,20260618
AMADY,"Amadeus IT Group, S.A.",Technology,Information Technology Services,PNK,59.55,213290,25593075712,1.6235,60.05,67.97,-0.3095,-8.11,-27.84,-50.33,-31.9,0.0,47.0,4,85.23,54.75,-30.13,0.0,,8,,20260618
ALMMF,Aluminum Corporation of China Limited,Basic Materials,Aluminum,PNK,1.28,5995,21958363136,0.0619,1.46,1.42,-2.9031,-36.87,-21.17,75.46,13.56,0.0,12.0,4,2.18,0.62,-41.28,0.0,,8,,20260618
MGDDF,Compagnie Générale des Établissements Michelin Société en commandite par actions,Unknown,Unknown,PNK,37.57,1247,6704667005,0.8842,36.51,34.69,1.1973,4.13,10.83,-22.99,-4.37,0.0,75.0,2,42.53,29.6,-11.66,0.0,,8,,20260618
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,NASDAQ,171.47,723255,26524135424,3.2196,164.29,160.9,2.2299,-4.66,-5.69,-4.79,-5.07,0.0,91.25,2,174.27,143.37,-1.61,0.0,,8,,20260618
SNMRF,Snam S.p.A.,Utilities,Utilities - Regulated Gas,PNK,7.67,515,26170628096,0.1204,7.69,6.8,-0.1884,-1.0,-1.34,20.33,7.41,0.0,62.0,3,8.12,5.4,-5.54,0.0,,8,,20260618
DOW,Dow Inc.,Basic Materials,Chemicals,NYSE,32.5,13117420,23424096256,1.4351,36.73,29.04,-2.9468,-25.22,32.19,-12.48,-0.03,0.0,35.0,3,42.74,20.4,-23.96,0.0,,8,,20260618
RYLPF,Koninklijke Philips N.V.,Healthcare,Medical Devices,PNK,25.81,1415,25084928000,0.2037,27.02,27.99,-5.9306,-19.62,-12.35,-15.95,-15.61,0.0,24.0,4,33.0,22.28,-21.79,0.0,,8,,20260618
FTAI,FTAI Aviation Ltd.,Industrials,Aerospace & Defense,NASDAQ,277.31,1299215,28447285248,16.4013,249.18,219.58,1.7153,3.18,53.55,100.9,59.9,0.0,87.5,2,323.51,108.47,-14.28,0.0,,8,,20260618
FTAIM,FTAI Aviation Ltd.,Industrials,Aerospace & Defense,NASDAQ,26.8,4666,0,0.1918,26.45,25.81,1.8299,-11.54,-5.28,-14.06,-10.36,0.0,81.25,2,27.49,26.06,-2.51,0.0,,8,,20260618
FTAIN,FTAI Aviation Ltd.,Industrials,Aerospace & Defense,NASDAQ,24.99,15123,0,0.0239,24.89,24.48,4.0866,-11.27,-6.68,-16.08,-11.59,0.0,91.25,2,25.89,24.95,-3.48,0.0,,8,,20260618
PHG,Koninklijke Philips N.V.,Healthcare,Medical Devices,NYSE,26.24,1173590,25504825344,0.5956,26.41,27.06,-0.2798,-12.72,-6.43,-4.99,-7.43,0.0,46.0,1,33.44,21.95,-21.53,0.0,,8,,20260618
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,NYSE,179.63,1071406,25484480512,3.4936,181.21,177.95,-0.4524,-2.99,-6.33,-34.29,-16.68,0.0,72.0,3,209.86,160.1,-14.4,0.0,,8,,20260618
