ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
NVDA,NVIDIA Corporation,Technology,Semiconductors,NASDAQ,,129098339,5526523478016,4.978,,,,,,,,0.0,23.25,3,236.54,164.27,,0.0,,8,,20260923
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,NASDAQ,,29370988,4294663995392,6.7763,,,,,,,,0.0,23.25,3,408.61,235.84,,0.0,,8,,20260923
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,NASDAQ,,19581542,4248801902592,6.5967,,,,,,,,0.0,23.25,3,404.47,236.69,,0.0,,8,,20260923
AAPL,Apple Inc.,Technology,Consumer Electronics,NASDAQ,,53294352,4958372495360,6.9938,,,,,,,,0.0,24.5,3,345.34,243.42,,0.0,,8,,20260923
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,NASDAQ,,33807876,3697921753088,9.0454,,,,,,,,0.0,24.5,3,553.72,349.2,,0.0,,8,,20260923
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,NASDAQ,,45751504,2750293999616,4.3554,,,,,,,,0.0,25.75,3,287.2,196.0,,0.0,,8,,20260923
AVGO,Broadcom Inc.,Technology,Semiconductors,NASDAQ,,23409246,1740179111936,8.7118,,,,,,,,0.0,23.25,3,495.0,289.96,,0.0,,8,,20260923
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,NYSE,,12454866,2344286158848,7.9536,,,,,,,,0.0,28.25,3,479.0,266.82,,0.0,,8,,20260923
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,NASDAQ,,39628833,1496483495936,10.9346,,,,,,,,0.0,24.5,3,498.83,297.38,,0.0,,8,,20260923
META,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,NASDAQ,,18838925,1876480229376,22.9702,,,,,,,,0.0,24.5,3,770.6,520.26,,0.0,,8,,20260923
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,NYSE,,2693330,1043462291456,23.3138,,,,,,,,0.0,18.25,3,1292.65,712.05,,0.0,,8,,20260923
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,NASDAQ,,24309066,876343656448,1.6515,,,,,,,,0.0,23.25,3,135.16,98.88,,0.0,,8,,20260923
MU,"Micron Technology, Inc.",Technology,Semiconductors,NASDAQ,,38681988,1237995618304,34.5585,,,,,,,,0.0,25.75,3,1255.0,154.65,,0.0,,8,,20260923
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,NYSE,,7849741,903783317504,6.9761,,,,,,,,0.0,20.75,3,366.5,279.1,,0.0,,8,,20260923
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,NASDAQ,,25241950,1018288996352,20.1108,,,,,,,,0.0,28.25,3,624.52,154.78,,0.0,,8,,20260923
XOM,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,NYSE,,14834647,652601589760,3.4885,,,,,,,,0.0,25.75,3,176.41,110.39,,0.0,,8,,20260923
ASMLF,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,PNK,1736.65,6646,667047297024,53.6142,1719.33,1515.04,0.323,,,,,0.0,61.25,2,1991.64,930.56,-12.8,0.0,,8,,20260923
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,NASDAQ,,1643722,671368413184,39.1616,,,,,,,,0.0,19.5,3,1999.96,935.41,,0.0,,8,,20260923
V,Visa Inc.,Financial Services,Credit Services,NYSE,,7432607,679677722624,4.7315,,,,,,,,0.0,23.25,3,385.57,293.89,,0.0,,8,,20260923
INTC,Intel Corporation,Technology,Semiconductors,NASDAQ,,109723734,654736949248,4.8523,,,,,,,,0.0,27.0,3,142.35,28.82,,0.0,,8,,20260923
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,NYSE,,7420090,648720613376,4.8946,,,,,,,,0.0,24.5,3,281.07,174.83,,0.0,,8,,20260923
ORCL,Oracle Corporation,Technology,Software - Infrastructure,NYSE,,33255980,451141402624,6.9146,,,,,,,,0.0,20.75,3,325.0,114.5,,0.0,,8,,20260923
TCEHY,Tencent Holdings Limited,Communication Services,Internet Content & Information,PNK,57.88,3608474,521410674688,1.3234,57.6,63.83,0.2093,,,,,0.0,49.5,3,87.68,52.84,-33.99,0.0,,8,,20260923
TCTZF,Tencent Holdings Limited,Communication Services,Internet Content & Information,PNK,58.0,10863,522491691008,2.1171,57.48,64.44,0.2466,,,,,0.0,48.25,3,89.1,51.49,-34.9,0.0,,8,,20260923
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,NASDAQ,,20733098,419648962560,2.3008,,,,,,,,0.0,20.75,3,130.37,66.81,,0.0,,8,,20260923
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,NASDAQ,,2203358,398869266432,11.8469,,,,,,,,0.0,17.0,3,1096.5,844.06,,0.0,,8,,20260923
MA,Mastercard Incorporated,Financial Services,Credit Services,NYSE,,3095652,486965182464,7.4169,,,,,,,,0.0,22.0,3,601.23,464.52,,0.0,,8,,20260923
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,NYSE,,3036680,371421904896,17.8108,,,,,,,,0.0,20.75,3,1073.46,459.58,,0.0,,8,,20260923
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,NASDAQ,,10695436,389110759424,11.6785,,,,,,,,0.0,18.25,3,438.5,125.02,,0.0,,8,,20260923
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,NYSE,,8839309,397048152064,4.1438,,,,,,,,0.0,24.5,3,217.78,146.49,,0.0,,8,,20260923
