ticker,name,sector,industry,exchange,close,avg_volume_50d,market_cap,atr14,sma50,sma200,atr_extension,rs_3m,rs_6m,rs_12m,rs_score,rs_percentile,trend_strength,stage,52w_high,52w_low,pct_from_52w_high,rts_composite,rts_grade,rts_grade_rank,colour_band,run_date
ARYTF,Aryt Industries Ltd.,Industrials,Aerospace & Defense,PNK,9.75,59,991823808,0.1411,11.68,14.06,-13.6619,-53.9,-35.47,-34906.67,-13988.56,0.0,0.0,4,20.8,0.1,-53.12,0.0,,8,,20260707
TTAPY,TTW Public Company Limited,Utilities,Utilities - Regulated Water,PNK,15.1,9,1205378944,0.0117,14.63,14.2,40.2667,-7.03,-8.15,-12.13,-9.47,0.0,75.0,2,15.35,12.96,-1.6,0.0,,8,,20260707
MRVI,"Maravai LifeSciences Holdings, Inc.",Healthcare,Biotechnology,NASDAQ,5.92,2760657,2183736064,0.2961,4.79,3.69,3.8056,86.91,64.09,100.83,84.49,0.0,87.5,2,6.55,1.99,-9.62,0.0,,8,,20260707
KSKGF,Kingsgate Consolidated Limited,Basic Materials,Gold,PNK,3.3,1647,877958912,0.1974,4.14,3.62,-4.233,-7.98,-27.84,113.29,33.57,0.0,44.5,3,5.28,1.25,-37.5,0.0,,8,,20260707
LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,NYSE,115.24,195339,1171862272,4.1729,113.23,119.91,0.4825,-1.4,-14.31,-42.23,-22.25,0.0,75.75,3,148.0,97.27,-22.14,0.0,,8,,20260707
BYITY,Bytes Technology Group plc,Technology,Software - Infrastructure,PNK,9.88,11,1150997120,0.0444,9.73,9.87,3.4289,-6.87,-3.83,-59.16,-26.72,0.0,75.0,3,16.2,9.15,-39.01,0.0,,8,,20260707
BVHMY,VISTRY GROUP PLC.,Consumer Cyclical,Residential Construction,PNK,3.39,280,1075840896,0.096,3.86,6.88,-4.9359,-37.51,-71.69,-81.96,-67.25,0.0,3.75,4,10.28,2.98,-67.05,0.0,,8,,20260707
EKZRF,Eckert & Ziegler SE,Healthcare,Medical Devices,PNK,18.0,5,1126377472,0.0116,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,3,18.1,18.0,-0.55,0.0,,8,,20260707
MCB,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional,NYSE,97.07,147811,1203162880,2.8214,92.19,83.18,1.7292,0.76,16.73,9.91,10.01,0.0,90.0,2,102.04,64.66,-4.87,0.0,,8,,20260707
ASGTF,Altus Group Limited,Real Estate,Real Estate Services,PNK,32.5,34042,1163365632,0.6541,32.0,35.88,0.769,-20.0,-30.48,-35.92,-30.03,0.0,42.0,3,46.99,27.8,-30.84,0.0,,8,,20260707
FBAK,First National Bank Alaska,Financial Services,Banks - Regional,OQX,315.0,255,997568768,9.0071,328.78,299.16,-1.5296,-8.94,-1.54,5.49,-0.58,0.0,74.5,3,343.0,250.0,-8.16,0.0,,8,,20260707
AKTS,"Aktis Oncology, Inc.",Healthcare,Biotechnology,NASDAQ,27.58,309904,1524552064,2.6344,21.87,27.58,2.1671,54.71,14.82,14.82,24.8,0.0,90.0,3,34.19,14.72,-19.33,0.0,,8,,20260707
ASA,ASA Gold and Precious Metals Limited,Financial Services,Asset Management,NYSE,52.17,89372,980167616,2.9764,60.63,59.25,-2.8435,-31.34,-20.41,41.73,1.72,0.0,11.25,4,83.2,30.95,-37.3,0.0,,8,,20260707
ARAFF,Arafura Rare Earths Limited,Basic Materials,Other Industrial Metals & Mining,PNK,0.17,457695,795608256,0.0251,0.21,0.19,-1.643,-32.81,-15.58,9.88,-9.71,0.0,8.75,4,0.37,0.1,-54.05,0.0,,8,,20260707
SBR,Sabine Royalty Trust,Energy,Oil & Gas Midstream,NYSE,74.39,37260,1084557440,1.6909,74.92,71.71,-0.3155,-12.57,-0.81,-1.36,-3.97,0.0,49.5,3,84.39,65.15,-11.85,0.0,,8,,20260707
FHNGY,The Foschini Group Limited,Consumer Cyclical,Department Stores,PNK,3.91,61,1232819456,0.0437,3.69,4.69,5.1134,-12.33,-22.92,-67.62,-38.15,0.0,25.0,3,7.45,3.28,-47.52,0.0,,8,,20260707
EVLV,"Evolv Technologies Holdings, Inc.",Industrials,Security & Protection Services,NCM,6.14,2865665,1104410368,0.3334,6.26,6.49,-0.3503,-12.94,-18.39,-18.9,-17.23,0.0,34.0,4,8.91,4.87,-31.09,0.0,,8,,20260707
NURPF,Neuren Pharmaceuticals Limited,Healthcare,Biotechnology,PNK,13.46,73,1706377728,0.2901,9.21,10.79,14.648,48.9,-6.47,30.35,22.1,0.0,76.25,3,14.8,7.7,-9.03,0.0,,8,,20260707
CNMD,CONMED Corporation,Healthcare,Medical Devices,NYSE,34.24,502755,1030938880,1.7953,35.4,40.34,-0.6459,-13.3,-25.53,-57.63,-35.31,0.0,22.0,4,56.64,31.44,-39.55,0.0,,8,,20260707
HFWA,Heritage Financial Corporation,Financial Services,Banks - Regional,NASDAQ,29.44,280888,1213481984,0.71,27.79,25.38,2.325,-1.57,16.45,-1.33,4.84,0.0,91.25,2,30.58,21.32,-3.73,0.0,,8,,20260707
UTZ,"Utz Brands, Inc.",Consumer Defensive,Packaged Foods,NYSE,8.16,1938134,722462400,0.3184,7.4,9.16,2.3751,-6.49,-29.34,-57.21,-34.78,0.0,37.5,3,14.67,6.78,-44.38,0.0,,8,,20260707
